Gene stable ID	GO term accession
BRADI4G23670	GO:0008233
BRADI4G23670	GO:0004190
BRADI4G23670	GO:0006508
BRADI4G23670	GO:0004190
BRADI4G23680	GO:0015991
BRADI4G23680	GO:0046961
BRADI4G23680	GO:0000221
BRADI4G23680	GO:0005488
BRADI4G23680	GO:0005515
BRADI4G23680	GO:0015991
BRADI4G23680	GO:0046961
BRADI4G23680	GO:0000221
BRADI4G23690	
BRADI4G23695	GO:0005515
BRADI4G23700	GO:0005515
BRADI4G23710	
BRADI4G23720	GO:0005515
BRADI4G23730	GO:0005515
BRADI4G23737	GO:0005515
BRADI4G23747	GO:0005515
BRADI4G23757	GO:0016740
BRADI4G23757	GO:0008152
BRADI4G23757	GO:0016757
BRADI4G23757	GO:0016758
BRADI4G23757	GO:0008152
BRADI4G23757	GO:0016758
BRADI4G23767	GO:0005515
BRADI4G23780	GO:0005515
BRADI4G23790	
BRADI4G23800	GO:0016491
BRADI4G23800	GO:0055114
BRADI4G23800	GO:0016020
BRADI4G23800	GO:0016021
BRADI4G23800	GO:0005506
BRADI4G23800	GO:0006633
BRADI4G23800	GO:0055114
BRADI4G23800	GO:0006633
BRADI4G23800	GO:0005506
BRADI4G23800	GO:0016021
BRADI4G23800	GO:0016491
BRADI4G23810	GO:0005515
BRADI4G23820	GO:0005515
BRADI4G23820	GO:0005515
BRADI4G23830	GO:0005515
BRADI4G23840	GO:0005515
BRADI4G23850	GO:0016491
BRADI4G23850	GO:0055114
BRADI4G23850	GO:0008152
BRADI4G23850	GO:0008152
BRADI4G23850	GO:0016491
BRADI4G23860	GO:0005515
BRADI4G23870	GO:0051536
BRADI4G23870	GO:0005506
BRADI4G23870	GO:0016226
BRADI4G23870	GO:0016226
BRADI4G23870	GO:0051536
BRADI4G23870	GO:0005506
BRADI4G23870	GO:0051536
BRADI4G23870	GO:0005506
BRADI4G23870	GO:0016226
BRADI4G23870	GO:0016226
BRADI4G23870	GO:0051536
BRADI4G23870	GO:0005506
BRADI4G23880	GO:0043531
BRADI4G23880	GO:0006952
BRADI4G23880	GO:0043531
BRADI4G23887	GO:0016020
BRADI4G23887	GO:0016021
BRADI4G23887	GO:0005516
BRADI4G23887	GO:0006952
BRADI4G23887	GO:0009607
BRADI4G23887	GO:0009607
BRADI4G23887	GO:0006952
BRADI4G23887	GO:0016021
BRADI4G23900	
BRADI4G23910	
BRADI4G23920	
BRADI4G23930	
BRADI4G23940	GO:0003723
BRADI4G23940	GO:0003735
BRADI4G23940	GO:0005840
BRADI4G23940	GO:0006412
BRADI4G23940	GO:0015935
BRADI4G23940	GO:0030529
BRADI4G23940	GO:0019843
BRADI4G23940	GO:0019843
BRADI4G23940	GO:0015935
BRADI4G23940	GO:0003723
BRADI4G23940	GO:0003735
BRADI4G23940	GO:0006412
BRADI4G23950	
BRADI4G23957	
BRADI4G23967	GO:0003677
BRADI4G23967	GO:0003682
BRADI4G23967	GO:0003682
BRADI4G23967	GO:0003677
BRADI4G23980	
BRADI4G23990	GO:0016021
BRADI4G23990	GO:0016021
BRADI4G24000	GO:0003676
BRADI4G24000	GO:0003676
BRADI4G24010	GO:0006470
BRADI4G24010	GO:0016311
BRADI4G24010	GO:0016791
BRADI4G24010	GO:0004725
BRADI4G24010	GO:0035335
BRADI4G24010	GO:0016311
BRADI4G24010	GO:0005515
BRADI4G24010	GO:0016791
BRADI4G24010	GO:0004725
BRADI4G24010	GO:0006470
BRADI4G24020	GO:0005524
BRADI4G24020	GO:0004672
BRADI4G24020	GO:0006468
BRADI4G24020	GO:0016772
BRADI4G24020	GO:0006468
BRADI4G24020	GO:0004672
BRADI4G24020	GO:0005524
BRADI4G24030	
BRADI4G24040	
BRADI4G24050	GO:0003677
BRADI4G24050	GO:0006355
BRADI4G24050	GO:0006355
BRADI4G24050	GO:0003677
BRADI4G24060	GO:0003677
BRADI4G24060	GO:0006355
BRADI4G24060	GO:0006355
BRADI4G24060	GO:0006351
BRADI4G24060	GO:0003677
BRADI4G24060	GO:0005634
BRADI4G24070	GO:0016788
BRADI4G24070	GO:0016788
BRADI4G24080	
BRADI4G24090	
BRADI4G24100	GO:0003677
BRADI4G24100	GO:0006355
BRADI4G24100	GO:0006355
BRADI4G24100	GO:0006351
BRADI4G24100	GO:0003677
BRADI4G24100	GO:0005634
BRADI4G24110	
BRADI4G24120	GO:0016020
BRADI4G24120	GO:0005524
BRADI4G24120	GO:0000166
BRADI4G24120	GO:0017111
BRADI4G24120	GO:0006200
BRADI4G24120	GO:0016887
BRADI4G24120	GO:0080168
BRADI4G24120	GO:0042626
BRADI4G24120	GO:0009737
BRADI4G24120	GO:0005886
BRADI4G24120	GO:0080168
BRADI4G24120	GO:0009737
BRADI4G24120	GO:0016887
BRADI4G24120	GO:0042626
BRADI4G24120	GO:0005886
BRADI4G24120	GO:0005524
BRADI4G24120	GO:0016020
BRADI4G24130	
BRADI4G24140	
BRADI4G24147	
BRADI4G24160	
BRADI4G24170	GO:0005524
BRADI4G24170	GO:0016787
BRADI4G24170	GO:0003676
BRADI4G24170	GO:0004386
BRADI4G24170	GO:0016818
BRADI4G24170	GO:0008026
BRADI4G24170	GO:0016817
BRADI4G24170	GO:0006401
BRADI4G24170	GO:0003724
BRADI4G24170	GO:0016070
BRADI4G24170	GO:0003002
BRADI4G24170	GO:0033043
BRADI4G24170	GO:0010093
BRADI4G24170	GO:0016579
BRADI4G24170	GO:0016571
BRADI4G24170	GO:0007155
BRADI4G24170	GO:0045010
BRADI4G24170	GO:0010388
BRADI4G24170	GO:0005829
BRADI4G24170	GO:0016567
BRADI4G24170	GO:0009640
BRADI4G24170	GO:0009845
BRADI4G24170	GO:0009933
BRADI4G24170	GO:0010182
BRADI4G24170	GO:0010228
BRADI4G24170	GO:0019915
BRADI4G24170	GO:0050826
BRADI4G24170	GO:0006396
BRADI4G24170	GO:0045893
BRADI4G24170	GO:0000398
BRADI4G24170	GO:0043687
BRADI4G24170	GO:0035196
BRADI4G24170	GO:0030422
BRADI4G24170	GO:0010162
BRADI4G24170	GO:0005634
BRADI4G24170	GO:0006355
BRADI4G24170	GO:0010090
BRADI4G24170	GO:0000278
BRADI4G24170	GO:0009793
BRADI4G24170	GO:0009909
BRADI4G24170	GO:0048449
BRADI4G24170	GO:0010093
BRADI4G24170	GO:0016579
BRADI4G24170	GO:0016571
BRADI4G24170	GO:0030422
BRADI4G24170	GO:0043687
BRADI4G24170	GO:0010388
BRADI4G24170	GO:0035196
BRADI4G24170	GO:0000278
BRADI4G24170	GO:0045010
BRADI4G24170	GO:0007155
BRADI4G24170	GO:0010090
BRADI4G24170	GO:0010182
BRADI4G24170	GO:0016567
BRADI4G24170	GO:0009933
BRADI4G24170	GO:0009640
BRADI4G24170	GO:0050826
BRADI4G24170	GO:0019915
BRADI4G24170	GO:0009793
BRADI4G24170	GO:0009845
BRADI4G24170	GO:0009909
BRADI4G24170	GO:0010228
BRADI4G24170	GO:0005829
BRADI4G24170	GO:0010162
BRADI4G24170	GO:0003676
BRADI4G24170	GO:0003723
BRADI4G24170	GO:0000398
BRADI4G24170	GO:0045893
BRADI4G24170	GO:0005524
BRADI4G24170	GO:0005634
BRADI4G24170	GO:0003724
BRADI4G24180	GO:0000166
BRADI4G24180	GO:0003676
BRADI4G24180	GO:0031123
BRADI4G24180	GO:0048589
BRADI4G24180	GO:0003729
BRADI4G24180	GO:0045892
BRADI4G24180	GO:0005515
BRADI4G24180	GO:0048589
BRADI4G24180	GO:0031123
BRADI4G24180	GO:0045892
BRADI4G24180	GO:0003729
BRADI4G24180	GO:0000166
BRADI4G24180	GO:0003676
BRADI4G24180	GO:0031124
BRADI4G24190	GO:0005515
BRADI4G24197	GO:0005488
BRADI4G24197	GO:0006897
BRADI4G24197	GO:0030244
BRADI4G24197	GO:0009504
BRADI4G24197	GO:0009555
BRADI4G24197	GO:0005829
BRADI4G24197	GO:0009506
BRADI4G24197	GO:0005634
BRADI4G24197	GO:0048193
BRADI4G24197	GO:0005886
BRADI4G24197	GO:0005515
BRADI4G24197	GO:0006897
BRADI4G24197	GO:0009504
BRADI4G24197	GO:0009555
BRADI4G24197	GO:0030244
BRADI4G24197	GO:0048193
BRADI4G24197	GO:0009506
BRADI4G24197	GO:0005829
BRADI4G24197	GO:0005886
BRADI4G24197	GO:0005634
BRADI4G24210	GO:0016747
BRADI4G24210	GO:0016747
BRADI4G24220	GO:0005615
BRADI4G24220	GO:0005615
BRADI4G24230	GO:0005615
BRADI4G24230	GO:0005615
BRADI4G24237	GO:0016192
BRADI4G24237	GO:0006904
BRADI4G24237	GO:0006904
BRADI4G24237	GO:0016192
BRADI4G24244	GO:0046872
BRADI4G24244	GO:0003950
BRADI4G24244	GO:0003950
BRADI4G24244	GO:0046872
BRADI4G24251	
BRADI4G24260	GO:0005886
BRADI4G24260	GO:0008150
BRADI4G24260	GO:0005886
BRADI4G24270	
BRADI4G24280	GO:0003824
BRADI4G24280	GO:0008152
BRADI4G24280	GO:0008152
BRADI4G24280	GO:0003824
BRADI4G24287	GO:0016020
BRADI4G24287	GO:0016021
BRADI4G24287	GO:0006810
BRADI4G24287	GO:0006811
BRADI4G24287	GO:0015078
BRADI4G24287	GO:0015991
BRADI4G24287	GO:0033177
BRADI4G24287	GO:0033179
BRADI4G24287	GO:0033179
BRADI4G24287	GO:0015078
BRADI4G24287	GO:0015991
BRADI4G24287	GO:0016021
BRADI4G24300	
BRADI4G24310	
BRADI4G24320	GO:0030554
BRADI4G24320	GO:0005515
BRADI4G24320	GO:0030554
BRADI4G24330	
BRADI4G24340	
BRADI4G24350	
BRADI4G24360	
BRADI4G24367	GO:0016829
BRADI4G24367	GO:0003824
BRADI4G24367	GO:0006096
BRADI4G24367	GO:0004332
BRADI4G24367	GO:0004332
BRADI4G24367	GO:0006096
BRADI4G24367	GO:0003824
BRADI4G24377	GO:0003674
BRADI4G24390	GO:0005524
BRADI4G24390	GO:0000166
BRADI4G24390	GO:0004672
BRADI4G24390	GO:0004674
BRADI4G24390	GO:0006468
BRADI4G24390	GO:0016772
BRADI4G24390	GO:0005509
BRADI4G24390	GO:0006468
BRADI4G24390	GO:0004672
BRADI4G24390	GO:0005509
BRADI4G24390	GO:0005524
BRADI4G24390	GO:0005524
BRADI4G24390	GO:0000166
BRADI4G24390	GO:0004672
BRADI4G24390	GO:0004674
BRADI4G24390	GO:0006468
BRADI4G24390	GO:0016772
BRADI4G24390	GO:0005509
BRADI4G24390	GO:0006468
BRADI4G24390	GO:0004672
BRADI4G24390	GO:0005509
BRADI4G24390	GO:0005524
BRADI4G24400	GO:0007267
BRADI4G24400	GO:0010267
BRADI4G24400	GO:0031047
BRADI4G24400	GO:0048451
BRADI4G24400	GO:0048453
BRADI4G24400	GO:0009555
BRADI4G24400	GO:0009616
BRADI4G24400	GO:0006342
BRADI4G24400	GO:0035196
BRADI4G24400	GO:0008283
BRADI4G24400	GO:0016458
BRADI4G24400	GO:0006275
BRADI4G24400	GO:0006306
BRADI4G24400	GO:0051567
BRADI4G24400	GO:0010389
BRADI4G24400	GO:0034968
BRADI4G24400	GO:0005515
BRADI4G24400	GO:0009909
BRADI4G24400	GO:0010389
BRADI4G24400	GO:0009555
BRADI4G24400	GO:0009616
BRADI4G24400	GO:0035196
BRADI4G24400	GO:0007267
BRADI4G24400	GO:0010267
BRADI4G24400	GO:0006342
BRADI4G24400	GO:0006275
BRADI4G24400	GO:0048453
BRADI4G24400	GO:0006306
BRADI4G24400	GO:0051567
BRADI4G24400	GO:0048451
BRADI4G24400	GO:0008283
BRADI4G24400	GO:0009909
BRADI4G24410	GO:0016020
BRADI4G24410	GO:0016021
BRADI4G24410	GO:0005524
BRADI4G24410	GO:0004672
BRADI4G24410	GO:0004674
BRADI4G24410	GO:0006468
BRADI4G24410	GO:0016772
BRADI4G24410	GO:0006468
BRADI4G24410	GO:0005515
BRADI4G24410	GO:0016021
BRADI4G24410	GO:0004672
BRADI4G24410	GO:0004674
BRADI4G24410	GO:0005524
BRADI4G24420	
BRADI4G24425	GO:0016747
BRADI4G24425	GO:0016747
BRADI4G24430	GO:0016020
BRADI4G24430	GO:0016021
BRADI4G24430	GO:0005524
BRADI4G24430	GO:0004672
BRADI4G24430	GO:0004674
BRADI4G24430	GO:0006468
BRADI4G24430	GO:0016772
BRADI4G24430	GO:0006468
BRADI4G24430	GO:0005515
BRADI4G24430	GO:0016021
BRADI4G24430	GO:0004672
BRADI4G24430	GO:0004674
BRADI4G24430	GO:0005524
BRADI4G24440	
BRADI4G24450	GO:0016020
BRADI4G24450	GO:0016021
BRADI4G24450	GO:0005524
BRADI4G24450	GO:0000166
BRADI4G24450	GO:0004672
BRADI4G24450	GO:0006468
BRADI4G24450	GO:0016772
BRADI4G24450	GO:0006468
BRADI4G24450	GO:0016021
BRADI4G24450	GO:0004672
BRADI4G24450	GO:0005524
BRADI4G24457	GO:0016020
BRADI4G24457	GO:0016021
BRADI4G24457	GO:0005524
BRADI4G24457	GO:0004672
BRADI4G24457	GO:0004674
BRADI4G24457	GO:0006468
BRADI4G24457	GO:0016772
BRADI4G24457	GO:0006468
BRADI4G24457	GO:0005515
BRADI4G24457	GO:0016021
BRADI4G24457	GO:0004672
BRADI4G24457	GO:0004674
BRADI4G24457	GO:0005524
BRADI4G24470	GO:0003824
BRADI4G24470	GO:0008152
BRADI4G24470	GO:0033926
BRADI4G24470	GO:0033926
BRADI4G24470	GO:0003824
BRADI4G24470	GO:0003824
BRADI4G24470	GO:0008152
BRADI4G24470	GO:0033926
BRADI4G24470	GO:0033926
BRADI4G24470	GO:0003824
BRADI4G24480	GO:0046872
BRADI4G24480	GO:0008270
BRADI4G24480	GO:0033044
BRADI4G24480	GO:0045132
BRADI4G24480	GO:0006259
BRADI4G24480	GO:0007062
BRADI4G24480	GO:0007131
BRADI4G24480	GO:0042138
BRADI4G24480	GO:0006310
BRADI4G24480	GO:0010332
BRADI4G24480	GO:0032204
BRADI4G24480	GO:0043247
BRADI4G24480	GO:0007126
BRADI4G24480	GO:0005515
BRADI4G24480	GO:0045132
BRADI4G24480	GO:0032204
BRADI4G24480	GO:0042138
BRADI4G24480	GO:0010332
BRADI4G24480	GO:0043247
BRADI4G24480	GO:0007131
BRADI4G24480	GO:0007062
BRADI4G24480	GO:0008270
BRADI4G24490	GO:0016020
BRADI4G24490	GO:0016021
BRADI4G24490	GO:0006810
BRADI4G24490	GO:0005215
BRADI4G24490	GO:0022857
BRADI4G24490	GO:0055085
BRADI4G24490	GO:0005215
BRADI4G24490	GO:0022857
BRADI4G24490	GO:0055085
BRADI4G24490	GO:0016021
BRADI4G24500	
BRADI4G24510	GO:0005515
BRADI4G24520	GO:0005524
BRADI4G24520	GO:0004672
BRADI4G24520	GO:0006468
BRADI4G24520	GO:0016772
BRADI4G24520	GO:0048544
BRADI4G24520	GO:0006468
BRADI4G24520	GO:0048544
BRADI4G24520	GO:0004672
BRADI4G24520	GO:0005524
BRADI4G24530	GO:0004672
BRADI4G24530	GO:0006468
BRADI4G24530	GO:0016772
BRADI4G24530	GO:0006468
BRADI4G24530	GO:0004672
BRADI4G24540	
BRADI4G24550	
BRADI4G24560	
BRADI4G24570	GO:0005615
BRADI4G24570	GO:0005615
BRADI4G24580	GO:0005615
BRADI4G24580	GO:0005615
BRADI4G24590	GO:0005524
BRADI4G24590	GO:0000166
BRADI4G24590	GO:0004672
BRADI4G24590	GO:0004674
BRADI4G24590	GO:0006468
BRADI4G24590	GO:0016772
BRADI4G24590	GO:0006468
BRADI4G24590	GO:0004672
BRADI4G24590	GO:0004674
BRADI4G24590	GO:0005524
BRADI4G24600	GO:0003676
BRADI4G24600	GO:0003676
BRADI4G24600	GO:0003676
BRADI4G24600	GO:0003676
BRADI4G24610	GO:0003735
BRADI4G24610	GO:0005622
BRADI4G24610	GO:0005840
BRADI4G24610	GO:0006412
BRADI4G24610	GO:0030529
BRADI4G24610	GO:0005622
BRADI4G24610	GO:0003735
BRADI4G24610	GO:0006412
BRADI4G24610	GO:0005840
BRADI4G24610	GO:0003735
BRADI4G24610	GO:0005622
BRADI4G24610	GO:0005840
BRADI4G24610	GO:0006412
BRADI4G24610	GO:0030529
BRADI4G24610	GO:0005622
BRADI4G24610	GO:0003735
BRADI4G24610	GO:0006412
BRADI4G24610	GO:0005840
BRADI4G24630	GO:0016020
BRADI4G24630	GO:0016192
BRADI4G24630	GO:0048193
BRADI4G24630	GO:0005515
BRADI4G24630	GO:0048193
BRADI4G24630	GO:0016192
BRADI4G24630	GO:0016020
BRADI4G24635	GO:0003735
BRADI4G24635	GO:0005622
BRADI4G24635	GO:0005840
BRADI4G24635	GO:0006412
BRADI4G24635	GO:0005622
BRADI4G24635	GO:0003735
BRADI4G24635	GO:0006412
BRADI4G24635	GO:0005840
BRADI4G24635	GO:0003735
BRADI4G24635	GO:0005622
BRADI4G24635	GO:0005840
BRADI4G24635	GO:0006412
BRADI4G24635	GO:0005622
BRADI4G24635	GO:0003735
BRADI4G24635	GO:0006412
BRADI4G24635	GO:0005840
BRADI4G24635	GO:0003735
BRADI4G24635	GO:0005622
BRADI4G24635	GO:0005840
BRADI4G24635	GO:0006412
BRADI4G24635	GO:0005622
BRADI4G24635	GO:0003735
BRADI4G24635	GO:0006412
BRADI4G24635	GO:0005840
BRADI4G24635	GO:0003735
BRADI4G24635	GO:0005622
BRADI4G24635	GO:0005840
BRADI4G24635	GO:0006412
BRADI4G24635	GO:0005622
BRADI4G24635	GO:0003735
BRADI4G24635	GO:0006412
BRADI4G24635	GO:0005840
BRADI4G24640	
BRADI4G24650	GO:0006950
BRADI4G24650	GO:0006950
BRADI4G24650	GO:0006950
BRADI4G24650	GO:0006950
BRADI4G24650	
BRADI4G24660	GO:0006355
BRADI4G24670	
BRADI4G24680	GO:0000145
BRADI4G24680	GO:0006887
BRADI4G24680	GO:0006887
BRADI4G24680	GO:0000145
BRADI4G24690	GO:0008150
BRADI4G24690	GO:0005575
BRADI4G24700	GO:0005777
BRADI4G24700	GO:0010468
BRADI4G24700	GO:0005777
BRADI4G24707	
BRADI4G24720	
BRADI4G24720	
BRADI4G24720	
BRADI4G24720	
BRADI4G24730	
BRADI4G24740	GO:0005515
BRADI4G24750	
BRADI4G24750	
BRADI4G24760	GO:0055114
BRADI4G24760	GO:0016020
BRADI4G24760	GO:0005739
BRADI4G24760	GO:0005743
BRADI4G24760	GO:0006122
BRADI4G24760	GO:0070469
BRADI4G24760	GO:0008121
BRADI4G24760	GO:0008121
BRADI4G24760	GO:0006122
BRADI4G24767	
BRADI4G24780	GO:0016740
BRADI4G24780	GO:0003824
BRADI4G24780	GO:0009058
BRADI4G24780	GO:0008152
BRADI4G24780	GO:0016747
BRADI4G24780	GO:0016746
BRADI4G24780	GO:0009058
BRADI4G24780	GO:0016747
BRADI4G24780	GO:0008152
BRADI4G24780	GO:0003824
BRADI4G24790	GO:0016787
BRADI4G24790	GO:0004252
BRADI4G24790	GO:0006508
BRADI4G24790	GO:0008233
BRADI4G24790	GO:0008236
BRADI4G24790	GO:0042802
BRADI4G24790	GO:0043086
BRADI4G24790	GO:0006508
BRADI4G24790	GO:0004252
BRADI4G24800	
BRADI4G24807	GO:0005515
BRADI4G24820	
BRADI4G24830	GO:0005524
BRADI4G24830	GO:0004672
BRADI4G24830	GO:0004674
BRADI4G24830	GO:0006468
BRADI4G24830	GO:0016772
BRADI4G24830	GO:0006468
BRADI4G24830	GO:0008152
BRADI4G24830	GO:0016597
BRADI4G24830	GO:0004672
BRADI4G24830	GO:0005524
BRADI4G24840	GO:0005524
BRADI4G24840	GO:0004672
BRADI4G24840	GO:0004674
BRADI4G24840	GO:0006468
BRADI4G24840	GO:0016772
BRADI4G24840	GO:0008152
BRADI4G24840	GO:0016597
BRADI4G24840	GO:0006468
BRADI4G24840	GO:0008152
BRADI4G24840	GO:0016597
BRADI4G24840	GO:0004672
BRADI4G24840	GO:0005524
BRADI4G24845	GO:0043531
BRADI4G24845	GO:0043531
BRADI4G24845	GO:0043531
BRADI4G24845	GO:0043531
BRADI4G24847	GO:0031348
BRADI4G24847	GO:0008150
BRADI4G24847	GO:0031348
BRADI4G24852	GO:0043531
BRADI4G24852	GO:0043531
BRADI4G24857	GO:0043531
BRADI4G24857	GO:0043531
BRADI4G24862	
BRADI4G24867	GO:0006355
BRADI4G24867	GO:0006351
BRADI4G24867	GO:0006355
BRADI4G24867	GO:0006351
BRADI4G24880	GO:0003824
BRADI4G24880	GO:0006164
BRADI4G24880	GO:0003937
BRADI4G24880	GO:0004643
BRADI4G24880	GO:0003937
BRADI4G24880	GO:0004643
BRADI4G24880	GO:0006164
BRADI4G24880	GO:0003824
BRADI4G24887	GO:0043531
BRADI4G24887	GO:0006952
BRADI4G24887	GO:0043531
BRADI4G24900	
BRADI4G24906	
BRADI4G24906	
BRADI4G24912	GO:0016740
BRADI4G24912	GO:0005524
BRADI4G24912	GO:0000166
BRADI4G24912	GO:0016301
BRADI4G24912	GO:0016310
BRADI4G24912	GO:0004672
BRADI4G24912	GO:0004674
BRADI4G24912	GO:0006468
BRADI4G24912	GO:0016772
BRADI4G24912	GO:0000165
BRADI4G24912	GO:0004707
BRADI4G24912	GO:0006468
BRADI4G24912	GO:0004707
BRADI4G24912	GO:0004672
BRADI4G24912	GO:0005524
BRADI4G24920	
BRADI4G24930	GO:0043531
BRADI4G24930	GO:0043531
BRADI4G24937	GO:0003700
BRADI4G24937	GO:0006355
BRADI4G24937	GO:0043565
BRADI4G24937	GO:0006355
BRADI4G24937	GO:0043565
BRADI4G24937	GO:0003700
BRADI4G24950	
BRADI4G24952	GO:0005515
BRADI4G24954	GO:0005515
BRADI4G24956	GO:0005515
BRADI4G24960	GO:0000145
BRADI4G24960	GO:0006887
BRADI4G24960	GO:0006887
BRADI4G24960	GO:0000145
BRADI4G24960	GO:0000145
BRADI4G24960	GO:0006887
BRADI4G24960	GO:0006887
BRADI4G24960	GO:0000145
BRADI4G24967	GO:0006355
BRADI4G24967	GO:0000156
BRADI4G24967	GO:0000160
BRADI4G24967	GO:0035556
BRADI4G24967	GO:0005515
BRADI4G24967	GO:0000160
BRADI4G24980	GO:0003676
BRADI4G24980	GO:0003676
BRADI4G24990	GO:0016491
BRADI4G24990	GO:0055114
BRADI4G24990	GO:0050660
BRADI4G24990	GO:0055114
BRADI4G24990	GO:0050660
BRADI4G24990	GO:0016491
BRADI4G25000	
BRADI4G25010	GO:0009058
BRADI4G25010	GO:0009058
BRADI4G25020	GO:0003677
BRADI4G25020	GO:0003700
BRADI4G25020	GO:0006355
BRADI4G25020	GO:0043565
BRADI4G25020	GO:0005634
BRADI4G25020	GO:0006355
BRADI4G25020	GO:0003677
BRADI4G25020	GO:0005634
BRADI4G25030	
BRADI4G25040	GO:0043531
BRADI4G25040	GO:0043531
BRADI4G25047	GO:0007154
BRADI4G25047	GO:0035091
BRADI4G25047	GO:0035091
BRADI4G25060	
BRADI4G25070	
BRADI4G25080	
BRADI4G25090	
BRADI4G25100	
BRADI4G25105	GO:0005515
BRADI4G25110	
BRADI4G25120	
BRADI4G25130	
BRADI4G25140	GO:0016491
BRADI4G25140	GO:0055114
BRADI4G25140	GO:0051287
BRADI4G25140	GO:0016616
BRADI4G25140	GO:0003979
BRADI4G25140	GO:0016616
BRADI4G25140	GO:0055114
BRADI4G25140	GO:0003979
BRADI4G25140	GO:0051287
BRADI4G25150	
BRADI4G25160	GO:0006508
BRADI4G25160	GO:0008236
BRADI4G25160	GO:0008236
BRADI4G25160	GO:0006508
BRADI4G25170	GO:0003677
BRADI4G25170	GO:0006355
BRADI4G25170	GO:0006351
BRADI4G25170	GO:0005634
BRADI4G25170	GO:0006355
BRADI4G25170	GO:0006351
BRADI4G25170	GO:0003677
BRADI4G25170	GO:0005634
BRADI4G25177	GO:0046872
BRADI4G25177	GO:0008270
BRADI4G25177	GO:0033523
BRADI4G25177	GO:0010390
BRADI4G25177	GO:0003002
BRADI4G25177	GO:0033043
BRADI4G25177	GO:0048589
BRADI4G25177	GO:0009817
BRADI4G25177	GO:0006513
BRADI4G25177	GO:0051301
BRADI4G25177	GO:0007346
BRADI4G25177	GO:0050665
BRADI4G25177	GO:0016579
BRADI4G25177	GO:0000956
BRADI4G25177	GO:0016571
BRADI4G25177	GO:0016926
BRADI4G25177	GO:0010413
BRADI4G25177	GO:0045492
BRADI4G25177	GO:0007155
BRADI4G25177	GO:0045010
BRADI4G25177	GO:0006406
BRADI4G25177	GO:0010074
BRADI4G25177	GO:0009965
BRADI4G25177	GO:0010388
BRADI4G25177	GO:0004842
BRADI4G25177	GO:0042803
BRADI4G25177	GO:0009640
BRADI4G25177	GO:0009845
BRADI4G25177	GO:0009933
BRADI4G25177	GO:0010182
BRADI4G25177	GO:0010228
BRADI4G25177	GO:0019915
BRADI4G25177	GO:0050826
BRADI4G25177	GO:0007062
BRADI4G25177	GO:0009880
BRADI4G25177	GO:0010072
BRADI4G25177	GO:0010431
BRADI4G25177	GO:0045595
BRADI4G25177	GO:0006396
BRADI4G25177	GO:0048825
BRADI4G25177	GO:0010014
BRADI4G25177	GO:0045893
BRADI4G25177	GO:0048366
BRADI4G25177	GO:0010389
BRADI4G25177	GO:0010564
BRADI4G25177	GO:0010162
BRADI4G25177	GO:0005739
BRADI4G25177	GO:0010090
BRADI4G25177	GO:0016049
BRADI4G25177	GO:0000278
BRADI4G25177	GO:0005515
BRADI4G25177	GO:0009793
BRADI4G25177	GO:0009909
BRADI4G25177	GO:0048449
BRADI4G25177	GO:0048589
BRADI4G25177	GO:0003002
BRADI4G25177	GO:0016579
BRADI4G25177	GO:0016571
BRADI4G25177	GO:0000956
BRADI4G25177	GO:0010074
BRADI4G25177	GO:0010389
BRADI4G25177	GO:0016049
BRADI4G25177	GO:0009817
BRADI4G25177	GO:0010388
BRADI4G25177	GO:0045492
BRADI4G25177	GO:0010413
BRADI4G25177	GO:0000278
BRADI4G25177	GO:0006396
BRADI4G25177	GO:0045010
BRADI4G25177	GO:0050665
BRADI4G25177	GO:0007155
BRADI4G25177	GO:0016926
BRADI4G25177	GO:0010090
BRADI4G25177	GO:0048825
BRADI4G25177	GO:0006406
BRADI4G25177	GO:0007062
BRADI4G25177	GO:0010072
BRADI4G25177	GO:0009880
BRADI4G25177	GO:0051301
BRADI4G25177	GO:0010182
BRADI4G25177	GO:0009640
BRADI4G25177	GO:0050826
BRADI4G25177	GO:0019915
BRADI4G25177	GO:0009845
BRADI4G25177	GO:0009909
BRADI4G25177	GO:0048449
BRADI4G25177	GO:0010228
BRADI4G25177	GO:0005739
BRADI4G25177	GO:0010162
BRADI4G25177	GO:0004842
BRADI4G25177	GO:0045893
BRADI4G25177	GO:0009965
BRADI4G25177	GO:0008270
BRADI4G25177	GO:0010390
BRADI4G25177	GO:0033523
BRADI4G25190	
BRADI4G25197	GO:0005634
BRADI4G25197	GO:0005634
BRADI4G25210	GO:0005515
BRADI4G25410	
BRADI4G25417	
BRADI4G25430	
BRADI4G25430	
BRADI4G25430	
BRADI4G25440	GO:0005515
BRADI4G25447	
BRADI4G25457	GO:0005622
BRADI4G25457	GO:0007165
BRADI4G25457	GO:0005622
BRADI4G25457	GO:0007165
BRADI4G25470	
BRADI4G25480	
BRADI4G25490	GO:0000166
BRADI4G25490	GO:0017111
BRADI4G25490	GO:0003924
BRADI4G25490	GO:0005525
BRADI4G25490	GO:0006184
BRADI4G25490	GO:0006614
BRADI4G25490	GO:0008312
BRADI4G25490	GO:0048500
BRADI4G25490	GO:0048500
BRADI4G25490	GO:0008312
BRADI4G25490	GO:0006614
BRADI4G25490	GO:0003924
BRADI4G25490	GO:0005525
BRADI4G25490	GO:0000166
BRADI4G25490	GO:0017111
BRADI4G25490	GO:0003924
BRADI4G25490	GO:0005525
